"","x"
"50597","chr10_68333978_68334485"
"50598","chr10_68355358_68356378"
"50599","chr10_68373946_68374149"
"50600","chr10_68396075_68396484"
"50601","chr10_68418376_68418824"
"50602","chr10_68420329_68420848"
"50603","chr10_68440346_68440733"
"50604","chr10_68464954_68465362"
"50605","chr10_68540487_68542063"
"50606","chr10_68557933_68558951"
"50607","chr10_68644618_68644625"
"50608","chr10_68669272_68670800"
"50609","chr10_68706976_68707724"
"50610","chr10_68723715_68724705"
"50611","chr10_68806223_68806794"
"50612","chr10_68856228_68856512"
"50613","chr10_68865121_68865441"
"50614","chr10_68902625_68903083"
"50615","chr10_68908209_68909587"
"50616","chr10_68926680_68927262"
"50617","chr10_68934085_68934387"
"50618","chr10_68968214_68968812"
"50619","chr10_69005429_69005843"
"50620","chr10_69044138_69045397"
"50621","chr10_69045963_69046498"
"50622","chr10_69077965_69078402"
"50623","chr10_69098202_69098611"
"50624","chr10_69155380_69156376"
"50625","chr10_69185805_69186666"
"50626","chr10_69211924_69214376"
"50627","chr10_69254429_69254797"
"50628","chr10_69321162_69321692"
"50629","chr10_69326520_69326947"
"50630","chr10_69334255_69335648"
"50631","chr10_69351948_69353449"
"50632","chr10_69371415_69371824"
"50633","chr10_69398100_69400685"
"50634","chr10_69452123_69452744"
"50635","chr10_69464815_69466633"
"50636","chr10_69467161_69467640"
"50637","chr10_69479030_69479367"
"50638","chr10_69491730_69492406"
"50639","chr10_69497336_69497777"
"50640","chr10_69500067_69500627"
"50641","chr10_69514084_69514307"
"50642","chr10_69533303_69536171"
"50643","chr10_69544343_69544365"
"50644","chr10_69571757_69572819"
"50645","chr10_69574012_69575314"
"50646","chr10_69576800_69577201"
"50647","chr10_69594215_69594898"
"50648","chr10_69611805_69612427"
"50649","chr10_69630773_69631450"
"50650","chr10_69634356_69636718"
"50651","chr10_69654784_69655320"
"50652","chr10_69656290_69656761"
"50653","chr10_69662283_69662802"
"50654","chr10_69690219_69691282"
"50655","chr10_69705725_69707284"
"50656","chr10_69716867_69717322"
"50657","chr10_69719415_69720827"
"50658","chr10_69730268_69731240"
"50659","chr10_69744052_69744737"
"50660","chr10_69746411_69746721"
"50661","chr10_69757422_69757477"
"50662","chr10_69762977_69765121"
"50663","chr10_69781450_69781919"
"50664","chr10_69793142_69793462"
"50665","chr10_69796493_69796878"
"50666","chr10_69803081_69803797"
"50667","chr10_69813851_69814230"
"50668","chr10_69845668_69846182"
"50669","chr10_69858745_69859928"
"50670","chr10_69870302_69870774"
"50671","chr10_69888441_69888815"
"50672","chr10_69889746_69890203"
"50673","chr10_69919683_69920301"
"50674","chr10_69926274_69926675"
"50675","chr10_69957153_69957358"
"50676","chr10_69964595_69964998"
"50677","chr10_69979630_69980087"
"50678","chr10_70059843_70060756"
"50679","chr10_70066434_70067150"
"50680","chr10_70094935_70095478"
"50681","chr10_70096436_70099029"
"50682","chr10_70120906_70120971"
"50683","chr10_70128489_70128500"
"50684","chr10_70139412_70139613"
"50685","chr10_70143776_70144506"
"50686","chr10_70183166_70183460"
"50687","chr10_70200923_70201396"
"50688","chr10_70204453_70204963"
"50689","chr10_70244660_70246036"
"50690","chr10_70266499_70266989"
"50691","chr10_70268924_70269765"
"50692","chr10_70296601_70297363"
"50693","chr10_70318606_70319247"
"50694","chr10_70368695_70369211"
"50695","chr10_70372885_70373162"
"50696","chr10_70380066_70380352"
"50697","chr10_70395898_70396311"
"50698","chr10_70397811_70398614"
"50699","chr10_70418256_70418427"
"50700","chr10_70419283_70419970"
"50701","chr10_70428270_70428506"
"50702","chr10_70432338_70432381"
"50703","chr10_70439663_70441769"
"50704","chr10_70456149_70456152"
"50705","chr10_70458464_70459177"
"50706","chr10_70468325_70468753"
"50707","chr10_70484519_70485629"
"50708","chr10_70505817_70506337"
"50709","chr10_70519891_70521474"
"50710","chr10_70532058_70533481"
"50711","chr10_70563602_70564083"
"50712","chr10_70598063_70600482"
"50713","chr10_70637683_70638221"
"50714","chr10_70640030_70641720"
"50715","chr10_70648805_70649166"
"50716","chr10_70651941_70652300"
"50717","chr10_70654192_70654459"
"50718","chr10_70686407_70687054"
"50719","chr10_70716967_70717887"
"50720","chr10_70722235_70723135"
"50721","chr10_70733711_70733718"
"50722","chr10_70746631_70746984"
"50723","chr10_70750323_70751119"
"50724","chr10_70778471_70778915"
"50725","chr10_70789009_70789479"
"50726","chr10_70799929_70801145"
"50727","chr10_70806826_70806971"
"50728","chr10_70814293_70814741"
"50729","chr10_70826685_70827096"
"50730","chr10_70860454_70862006"
"50731","chr10_70901214_70901607"
"50732","chr10_70945104_70945578"
"50733","chr10_70949407_70950280"
"50734","chr10_70952052_70953137"
"50735","chr10_70960794_70961461"
"50736","chr10_70963554_70964046"
"50737","chr10_70971227_70971545"
"50738","chr10_70987178_70987465"
"50739","chr10_70993472_70994213"
"50740","chr10_71028227_71029257"
"50741","chr10_71041913_71042200"
"50742","chr10_71100816_71101312"
"50743","chr10_71114160_71114689"
"50744","chr10_71119474_71120013"
"50745","chr10_71150536_71150865"
"50746","chr10_71158894_71160129"
"50747","chr10_71214126_71214341"
"50748","chr10_71218020_71219045"
"50749","chr10_71222611_71223538"
"50750","chr10_71225857_71226320"
"50751","chr10_71237386_71238759"
"50752","chr10_71272891_71273605"
"50753","chr10_71283995_71285780"
"50754","chr10_71302618_71302874"
"50755","chr10_71306185_71306581"
"50756","chr10_71326754_71327246"
"50757","chr10_71344327_71345587"
"50758","chr10_71346789_71349060"
"50759","chr10_71400989_71401628"
"50760","chr10_71422519_71423060"
"50761","chr10_71426606_71427701"
"50762","chr10_71469615_71470290"
"50763","chr10_71476341_71478210"
"50764","chr10_71479889_71480395"
"50765","chr10_71485380_71485695"
"50766","chr10_71540167_71540967"
"50767","chr10_71657748_71657787"
"50768","chr10_71666954_71667764"
"50769","chr10_71678775_71678972"
"50770","chr10_71754818_71755218"
"50771","chr10_71789997_71790396"
"50772","chr10_71812496_71812893"
"50773","chr10_71857472_71858059"
"50774","chr10_71893660_71894123"
"50775","chr10_71960686_71961049"
"50776","chr10_72002784_72003661"
"50777","chr10_72017771_72017804"
"50778","chr10_72071430_72071500"
"50779","chr10_72099097_72099780"
"50780","chr10_72221013_72221595"
"50781","chr10_72298916_72299155"
"50782","chr10_72326747_72326877"
"50783","chr10_72353431_72353905"
"50784","chr10_72484371_72484702"
"50785","chr10_72654152_72655855"
"50786","chr10_72778502_72778592"
"50787","chr10_72837988_72838250"
"50788","chr10_73085567_73085680"
"50789","chr10_73096519_73097234"
"50790","chr10_73097826_73100419"
"50791","chr10_73154537_73154959"
"50792","chr10_73216062_73216400"
"50793","chr10_73296238_73296974"
"50794","chr10_73315964_73316193"
"50795","chr10_73384947_73385290"
"50796","chr10_73716980_73717036"
"50797","chr10_73819837_73820297"
"50798","chr10_73821568_73822600"
"50799","chr10_73871464_73872294"
"50800","chr10_73896221_73896556"
"50801","chr10_74052936_74053666"
"50802","chr10_74086633_74087128"
"50803","chr10_74203645_74204058"
"50804","chr10_74269837_74270246"
"50805","chr10_74387668_74388142"
"50806","chr10_74463965_74464364"
"50807","chr10_74480648_74481309"
"50808","chr10_74569628_74570013"
"50809","chr10_74848322_74848790"
"50810","chr10_74891936_74892258"
"50811","chr10_74894137_74894501"
"50812","chr10_74895696_74896033"
"50813","chr10_74902817_74903270"
"50814","chr10_74920890_74921319"
"50815","chr10_74922697_74923402"
"50816","chr10_74925268_74925862"
"50817","chr10_74930743_74930859"
"50818","chr10_74933260_74935108"
"50819","chr10_74936892_74937466"
"50820","chr10_74966404_74968341"
"50821","chr10_74994651_74995863"
"50822","chr10_75006898_75007663"
"50823","chr10_75010995_75011091"
"50824","chr10_75021102_75021507"
"50825","chr10_75032269_75032870"
"50826","chr10_75036614_75037736"
"50827","chr10_75056261_75056708"
"50828","chr10_75059072_75062645"
"50829","chr10_75063448_75063869"
"50830","chr10_75091654_75092084"
"50831","chr10_75098748_75098841"
"50832","chr10_75100238_75101149"
"50833","chr10_75107129_75107156"
"50834","chr10_75113574_75113983"
"50835","chr10_75121004_75121505"
"50836","chr10_75134823_75135377"
"50837","chr10_75137107_75137581"
"50838","chr10_75151077_75151780"
"50839","chr10_75182157_75182898"
"50840","chr10_75211511_75213402"
"50841","chr10_75233487_75233923"
"50842","chr10_75255368_75255435"
"50843","chr10_75303481_75304675"
"50844","chr10_75316440_75317710"
"50845","chr10_75364250_75364681"
"50846","chr10_75374015_75374432"
"50847","chr10_75397082_75397599"
"50848","chr10_75436544_75437094"
"50849","chr10_75438133_75439910"
"50850","chr10_75444423_75444793"
"50851","chr10_75465719_75466384"
"50852","chr10_75477977_75478734"
"50853","chr10_75486336_75486844"
"50854","chr10_75516547_75518475"
"50855","chr10_75548345_75548962"
"50856","chr10_75555908_75556756"
"50857","chr10_75558317_75560897"
"50858","chr10_75585824_75586859"
"50859","chr10_75632613_75633136"
"50860","chr10_75635605_75636154"
"50861","chr10_75643742_75644086"
"50862","chr10_75647442_75647728"
"50863","chr10_75661105_75661932"
"50864","chr10_75666424_75668315"
"50865","chr10_75684072_75684858"
"50866","chr10_75703709_75705121"
"50867","chr10_75708516_75709095"
"50868","chr10_75743253_75744710"
"50869","chr10_75763770_75765579"
"50870","chr10_75772767_75773951"
"50871","chr10_75780929_75781297"
"50872","chr10_75797544_75798805"
"50873","chr10_75828475_75828991"
"50874","chr10_75834236_75835830"
"50875","chr10_75836878_75838052"
"50876","chr10_75849362_75849865"
"50877","chr10_75853414_75853893"
"50878","chr10_75859131_75860963"
"50879","chr10_75872536_75874001"
"50880","chr10_75881502_75881836"
"50881","chr10_75883050_75883626"
"50882","chr10_75892551_75893973"
"50883","chr10_75895959_75896492"
"50884","chr10_75897286_75897762"
"50885","chr10_75920769_75922329"
"50886","chr10_75931444_75932795"
"50887","chr10_75935590_75936425"
"50888","chr10_75943876_75944693"
"50889","chr10_75950709_75952220"
"50890","chr10_75978851_75979963"
"50891","chr10_75994438_75995206"
"50892","chr10_75998157_75998470"
"50893","chr10_76002136_76002538"
"50894","chr10_76013105_76013449"
"50895","chr10_76031816_76033436"
"50896","chr10_76202011_76202435"
"50897","chr10_76203776_76204418"
"50898","chr10_76237231_76238489"
"50899","chr10_76271323_76271602"
"50900","chr10_76322688_76323033"
"50901","chr10_76344541_76345999"
"50902","chr10_76441879_76443572"
"50903","chr10_76455238_76455721"
"50904","chr10_76468385_76469369"
"50905","chr10_76513158_76513638"
"50906","chr10_76530698_76532283"
"50907","chr10_76623222_76623701"
"50908","chr10_76668902_76669202"
"50909","chr10_76733003_76733839"
"50910","chr10_76734965_76735471"
"50911","chr10_76762826_76763143"
"50912","chr10_76778628_76778864"
"50913","chr10_76835607_76836282"
"50914","chr10_76859373_76860219"
"50915","chr10_76882614_76883209"
"50916","chr10_76902528_76903109"
"50917","chr10_76961138_76962750"
"50918","chr10_76964008_76964868"
"50919","chr10_77008172_77009064"
"50920","chr10_77021322_77021955"
"50921","chr10_77032262_77034291"
"50922","chr10_77082473_77083330"
"50923","chr10_77116981_77117083"
"50924","chr10_77123956_77124382"
"50925","chr10_77130176_77131197"
"50926","chr10_77150865_77152561"
"50927","chr10_77165108_77166741"
"50928","chr10_77206684_77207032"
"50929","chr10_77252754_77253284"
"50930","chr10_77258363_77260004"
"50931","chr10_77273008_77273348"
"50932","chr10_77282776_77283268"
"50933","chr10_77290417_77291306"
"50934","chr10_77315459_77316708"
"50935","chr10_77324623_77325168"
"50936","chr10_77339570_77340598"
"50937","chr10_77342717_77343281"
"50938","chr10_77353276_77353806"
"50939","chr10_77368089_77368335"
"50940","chr10_77372061_77372140"
"50941","chr10_77383060_77383566"
"50942","chr10_77408442_77408720"
"50943","chr10_77416744_77418866"
"50944","chr10_77434336_77435139"
"50945","chr10_77472290_77472580"
"50946","chr10_77509475_77510107"
"50947","chr10_77515235_77517493"
"50948","chr10_77522235_77523122"
"50949","chr10_77581026_77582387"
"50950","chr10_77590854_77591231"
"50951","chr10_77605302_77607268"
"50952","chr10_77621775_77623668"
"50953","chr10_77627451_77628095"
"50954","chr10_77677296_77678108"
"50955","chr10_77690418_77690541"
"50956","chr10_77798470_77798700"
"50957","chr10_77901699_77903919"
"50958","chr10_77969465_77970289"
"50959","chr10_77977861_77979261"
"50960","chr10_77984477_77985286"
"50961","chr10_78002036_78002131"
"50962","chr10_78008648_78010299"
"50963","chr10_78018677_78019281"
"50964","chr10_78028040_78028553"
"50965","chr10_78043277_78043970"
"50966","chr10_78069004_78069992"
"50967","chr10_78101000_78101448"
"50968","chr10_78104749_78105970"
"50969","chr10_78138814_78139297"
"50970","chr10_78159406_78160407"
"50971","chr10_78163819_78164382"
"50972","chr10_78169171_78170514"
"50973","chr10_78184551_78185678"
"50974","chr10_78232445_78232575"
"50975","chr10_78243924_78245691"
"50976","chr10_78255605_78255864"
"50977","chr10_78260368_78260696"
"50978","chr10_78279123_78279639"
"50979","chr10_78297741_78298478"
"50980","chr10_78319905_78320417"
"50981","chr10_78322497_78322589"
"50982","chr10_78323374_78323899"
"50983","chr10_78351704_78353071"
"50984","chr10_78390793_78390985"
"50985","chr10_78391889_78392528"
"50986","chr10_78395589_78396938"
"50987","chr10_78399246_78399594"
"50988","chr10_78411961_78413539"
"50989","chr10_78425212_78426438"
"50990","chr10_78438039_78438548"
"50991","chr10_78440857_78441181"
"50992","chr10_78456568_78457044"
"50993","chr10_78458012_78458159"
"50994","chr10_78464167_78465552"
"50995","chr10_78470890_78471288"
"50996","chr10_78481558_78482724"
"50997","chr10_78487648_78488168"
"50998","chr10_78573922_78576168"
"50999","chr10_78591425_78592251"
"51000","chr10_78605109_78605404"
"51001","chr10_78630187_78630528"
"51002","chr10_78632271_78632751"
"51003","chr10_78722557_78723801"
"51004","chr10_78726184_78728381"
"51005","chr10_78745875_78746195"
"51006","chr10_78746953_78747608"
"51007","chr10_78751989_78753384"
"51008","chr10_78755910_78756502"
"51009","chr10_78779699_78780865"
"51010","chr10_78787265_78788358"
"51011","chr10_78812594_78813079"
"51012","chr10_79096698_79098027"
"51013","chr10_79116490_79116981"
"51014","chr10_79322043_79322809"
"51015","chr10_79532771_79534058"
"51016","chr10_79554158_79555491"
"51017","chr10_79595170_79595759"
"51018","chr10_79612108_79612625"
"51019","chr10_79613516_79614631"
"51020","chr10_79615798_79616271"
"51021","chr10_79627657_79628837"
"51022","chr10_79631368_79631887"
"51023","chr10_79636774_79638345"
"51024","chr10_79639049_79639170"
"51025","chr10_79649328_79649818"
"51026","chr10_79654685_79655691"
"51027","chr10_79664050_79664388"
"51028","chr10_79668443_79670446"
"51029","chr10_79681163_79683706"
"51030","chr10_79695210_79695813"
"51031","chr10_79703646_79705207"
"51032","chr10_79712445_79712894"
"51033","chr10_79716325_79718155"
"51034","chr10_79745968_79747135"
"51035","chr10_79766251_79768983"
"51036","chr10_79778025_79778426"
"51037","chr10_79779687_79781155"
"51038","chr10_79784140_79784259"
"51039","chr10_79788344_79788826"
"51040","chr10_79793086_79795080"
"51041","chr10_79803389_79804466"
"51042","chr10_79811946_79812663"
"51043","chr10_79817169_79817427"
"51044","chr10_79834733_79835403"
"51045","chr10_79840431_79841615"
"51046","chr10_79852992_79855688"
"51047","chr10_79857541_79857664"
"51048","chr10_79858235_79858896"
"51049","chr10_79864238_79865561"
"51050","chr10_79873258_79875384"
"51051","chr10_79883607_79884147"
"51052","chr10_79892676_79893193"
"51053","chr10_79900755_79901408"
"51054","chr10_79907984_79909731"
"51055","chr10_79916214_79917559"
"51056","chr10_79918446_79918495"
"51057","chr10_79920913_79921997"
"51058","chr10_79925031_79928856"
"51059","chr10_79934268_79934852"
"51060","chr10_79958083_79958566"
"51061","chr10_79959618_79960734"
"51062","chr10_79969281_79969640"
"51063","chr10_79970832_79971491"
"51064","chr10_79983730_79986274"
"51065","chr10_79986967_79987529"
"51066","chr10_79995962_79998276"
"51067","chr10_80034005_80034328"
"51068","chr10_80039054_80040159"
"51069","chr10_80048154_80048755"
"51070","chr10_80052986_80055048"
"51071","chr10_80102285_80103169"
"51072","chr10_80114468_80117363"
"51073","chr10_80130770_80132331"
"51074","chr10_80136869_80139690"
"51075","chr10_80140863_80142770"
"51076","chr10_80145389_80146044"
"51077","chr10_80147513_80152994"
"51078","chr10_80156786_80160844"
"51079","chr10_80164575_80166169"
"51080","chr10_80167165_80168818"
"51081","chr10_80172290_80173711"
"51082","chr10_80175452_80176008"
"51083","chr10_80178955_80180239"
"51084","chr10_80189477_80191662"
"51085","chr10_80199391_80199864"
"51086","chr10_80208734_80209403"
"51087","chr10_80225782_80227465"
"51088","chr10_80244820_80246077"
"51089","chr10_80247832_80249929"
"51090","chr10_80259821_80262196"
"51091","chr10_80264347_80265469"
"51092","chr10_80291765_80293610"
"51093","chr10_80295363_80296667"
"51094","chr10_80298426_80301610"
"51095","chr10_80302492_80302922"
"51096","chr10_80310631_80311758"
"51097","chr10_80312727_80312773"
"51098","chr10_80313435_80318516"
"51099","chr10_80320002_80321407"
"51100","chr10_80322906_80323950"
"51101","chr10_80329265_80330651"
"51102","chr10_80340012_80340691"
"51103","chr10_80341981_80343661"
"51104","chr10_80348295_80348682"
"51105","chr10_80350052_80350719"
"51106","chr10_80356321_80358243"
"51107","chr10_80367800_80368954"
"51108","chr10_80371267_80372143"
"51109","chr10_80374142_80374479"
"51110","chr10_80376058_80376782"
"51111","chr10_80384761_80388427"
"51112","chr10_80398144_80400395"
"51113","chr10_80406387_80407395"
"51114","chr10_80412762_80413667"
"51115","chr10_80418294_80418701"
"51116","chr10_80422155_80422697"
"51117","chr10_80432720_80434649"
"51118","chr10_80445946_80446790"
"51119","chr10_80464549_80464986"
"51120","chr10_80475001_80476068"
"51121","chr10_80494574_80495295"
"51122","chr10_80495834_80496207"
"51123","chr10_80506165_80506655"
"51124","chr10_80509292_80510012"
"51125","chr10_80535386_80535753"
"51126","chr10_80539082_80539290"
"51127","chr10_80548684_80549017"
"51128","chr10_80557260_80557732"
"51129","chr10_80560945_80562451"
"51130","chr10_80566243_80567186"
"51131","chr10_80570936_80571579"
"51132","chr10_80573934_80574193"
"51133","chr10_80576165_80579346"
"51134","chr10_80589738_80591050"
"51135","chr10_80602407_80603646"
"51136","chr10_80611133_80611419"
"51137","chr10_80621487_80623925"
"51138","chr10_80655843_80657247"
"51139","chr10_80659006_80659658"
"51140","chr10_80664636_80665156"
"51141","chr10_80675167_80678944"
"51142","chr10_80687825_80688280"
"51143","chr10_80701250_80703482"
"51144","chr10_80736702_80737292"
"51145","chr10_80738821_80738890"
"51146","chr10_80741663_80743092"
"51147","chr10_80747359_80747836"
"51148","chr10_80751992_80752534"
"51149","chr10_80754732_80755753"
"51150","chr10_80757718_80758158"
"51151","chr10_80774343_80775069"
"51152","chr10_80792399_80792702"
"51153","chr10_80797352_80799409"
"51154","chr10_80805826_80807999"
"51155","chr10_80821973_80822423"
"51156","chr10_80825774_80827475"
"51157","chr10_80843555_80844532"
"51158","chr10_80854732_80856587"
"51159","chr10_80876001_80876476"
"51160","chr10_80880366_80880707"
"51161","chr10_80881323_80881715"
"51162","chr10_80897876_80898248"
"51163","chr10_80900016_80901369"
"51164","chr10_80917339_80918920"
"51165","chr10_80922032_80922236"
"51166","chr10_80928360_80930831"
"51167","chr10_80932049_80932908"
"51168","chr10_80933545_80934052"
"51169","chr10_80935737_80937064"
"51170","chr10_80939112_80940864"
"51171","chr10_80955574_80956110"
"51172","chr10_80961054_80961381"
"51173","chr10_80962657_80962967"
"51174","chr10_80967172_80967250"
"51175","chr10_80972792_80972846"
"51176","chr10_80988018_80988548"
"51177","chr10_80994986_80995697"
"51178","chr10_80998805_81001688"
"51179","chr10_81014378_81015524"
"51180","chr10_81016670_81017076"
"51181","chr10_81018348_81018678"
"51182","chr10_81021491_81022166"
"51183","chr10_81022815_81023094"
"51184","chr10_81025024_81026158"
"51185","chr10_81036775_81037895"
"51186","chr10_81041444_81041903"
"51187","chr10_81059750_81060720"
"51188","chr10_81069368_81070714"
"51189","chr10_81082159_81082728"
"51190","chr10_81089274_81089597"
"51191","chr10_81105365_81106882"
"51192","chr10_81127647_81127957"
"51193","chr10_81129188_81129715"
"51194","chr10_81135275_81138893"
"51195","chr10_81142696_81143118"
"51196","chr10_81167220_81169478"
"51197","chr10_81172978_81173676"
"51198","chr10_81174470_81177612"
"51199","chr10_81182235_81183497"
"51200","chr10_81191923_81193737"
"51201","chr10_81198162_81198682"
"51202","chr10_81204220_81204275"
"51203","chr10_81217303_81218428"
"51204","chr10_81229681_81231527"
"51205","chr10_81232835_81233624"
"51206","chr10_81240818_81241308"
"51207","chr10_81244552_81245120"
"51208","chr10_81252054_81253682"
"51209","chr10_81257038_81258022"
"51210","chr10_81259456_81259822"
"51211","chr10_81266192_81267418"
"51212","chr10_81267924_81268577"
"51213","chr10_81285379_81286523"
"51214","chr10_81288654_81289753"
"51215","chr10_81292317_81293963"
"51216","chr10_81302780_81303158"
"51217","chr10_81304865_81305194"
"51218","chr10_81319299_81321756"
"51219","chr10_81341602_81341930"
"51220","chr10_81346638_81347223"
"51221","chr10_81349910_81351335"
"51222","chr10_81356999_81358290"
"51223","chr10_81364174_81365995"
"51224","chr10_81377897_81379370"
"51225","chr10_81383795_81385048"
"51226","chr10_81389737_81390257"
"51227","chr10_81395099_81395570"
"51228","chr10_81400610_81402436"
"51229","chr10_81405813_81406133"
"51230","chr10_81407598_81407912"
"51231","chr10_81408726_81409396"
"51232","chr10_81411401_81412901"
"51233","chr10_81413787_81415068"
"51234","chr10_81416206_81417602"
"51235","chr10_81418408_81418776"
"51236","chr10_81424251_81427383"
"51237","chr10_81429421_81433674"
"51238","chr10_81435323_81435892"
"51239","chr10_81450105_81450600"
"51240","chr10_81464251_81465080"
"51241","chr10_81472219_81474049"
"51242","chr10_81477623_81477738"
"51243","chr10_81480268_81480721"
"51244","chr10_81481541_81483161"
"51245","chr10_81483932_81485431"
"51246","chr10_81495647_81497419"
"51247","chr10_81502558_81503255"
"51248","chr10_81518542_81518946"
"51249","chr10_81544318_81546077"
"51250","chr10_81550262_81550559"
"51251","chr10_81551362_81552148"
"51252","chr10_81559039_81560690"
"51253","chr10_81564695_81565104"
"51254","chr10_81570061_81572393"
"51255","chr10_81575044_81575718"
"51256","chr10_81596601_81597509"
"51257","chr10_81600671_81601369"
"51258","chr10_81602567_81603280"
"51259","chr10_81604736_81606877"
"51260","chr10_81626940_81628182"
"51261","chr10_81633188_81634045"
"51262","chr10_81643053_81644401"
"51263","chr10_81648575_81649569"
"51264","chr10_81997045_81997639"
"51265","chr10_82047524_82048920"
"51266","chr10_82082877_82083987"
"51267","chr10_82127474_82128711"
"51268","chr10_82170858_82171183"
"51269","chr10_82177900_82179116"
"51270","chr10_82240525_82241780"
"51271","chr10_82245045_82245419"
"51272","chr10_82353777_82355048"
"51273","chr10_82622383_82623819"
"51274","chr10_82628995_82630826"
"51275","chr10_82661800_82663337"
"51276","chr10_82666304_82667111"
"51277","chr10_82698473_82699978"
"51278","chr10_82741340_82741773"
"51279","chr10_82744285_82744734"
"51280","chr10_82755414_82755843"
"51281","chr10_82758302_82759040"
"51282","chr10_82760408_82760752"
"51283","chr10_82761397_82761830"
"51284","chr10_82762540_82764716"
"51285","chr10_82794881_82796258"
"51286","chr10_82811735_82812434"
"51287","chr10_82814094_82814673"
"51288","chr10_82823343_82823846"
"51289","chr10_82826470_82826999"
"51290","chr10_82839860_82840219"
"51291","chr10_82858622_82861344"
"51292","chr10_82876055_82876381"
"51293","chr10_82894119_82894854"
"51294","chr10_82899766_82901903"
"51295","chr10_82908585_82910055"
"51296","chr10_82984787_82987696"
"51297","chr10_82993582_82994020"
"51298","chr10_83019398_83020380"
"51299","chr10_83038132_83038455"
"51300","chr10_83049105_83049817"
"51301","chr10_83060263_83060976"
"51302","chr10_83061934_83062838"
"51303","chr10_83064627_83065304"
"51304","chr10_83080929_83081375"
"51305","chr10_83083824_83084394"
"51306","chr10_83101903_83102143"
"51307","chr10_83102660_83103301"
"51308","chr10_83105908_83106957"
"51309","chr10_83107478_83108803"
"51310","chr10_83110939_83111524"
"51311","chr10_83116911_83117399"
"51312","chr10_83130654_83131049"
"51313","chr10_83134693_83135178"
"51314","chr10_83140214_83140901"
"51315","chr10_83143099_83143461"
"51316","chr10_83145815_83146237"
"51317","chr10_83149222_83149893"
"51318","chr10_83150760_83150879"
"51319","chr10_83151580_83151700"
"51320","chr10_83158291_83158688"
"51321","chr10_83161956_83162503"
"51322","chr10_83164092_83164549"
"51323","chr10_83182549_83183020"
"51324","chr10_83187155_83187251"
"51325","chr10_83198026_83198067"
"51326","chr10_83199328_83200673"
"51327","chr10_83208225_83209021"
"51328","chr10_83210271_83210474"
"51329","chr10_83211064_83211559"
"51330","chr10_83219655_83220642"
"51331","chr10_83225260_83225361"
"51332","chr10_83242149_83242752"
"51333","chr10_83261184_83261829"
"51334","chr10_83266703_83267047"
"51335","chr10_83275440_83275818"
"51336","chr10_83285876_83286143"
"51337","chr10_83294680_83295125"
"51338","chr10_83336957_83338147"
"51339","chr10_83354379_83354512"
"51340","chr10_83359584_83360983"
"51341","chr10_83361915_83362385"
"51342","chr10_83533093_83534413"
"51343","chr10_83542313_83544592"
"51344","chr10_83620454_83620728"
"51345","chr10_83630801_83631523"
"51346","chr10_83637260_83637786"
"51347","chr10_83641660_83641992"
"51348","chr10_83648075_83649328"
"51349","chr10_83722367_83723651"
"51350","chr10_83729431_83729931"
"51351","chr10_83776427_83776917"
"51352","chr10_83805261_83805660"
"51353","chr10_83819574_83820267"
"51354","chr10_83852170_83852675"
"51355","chr10_83861940_83861989"
"51356","chr10_83865930_83866248"
"51357","chr10_83905366_83905891"
"51358","chr10_83906729_83907394"
"51359","chr10_83926765_83927670"
"51360","chr10_83931428_83931731"
"51361","chr10_83964948_83965347"
"51362","chr10_83976511_83976960"
"51363","chr10_83985021_83985623"
"51364","chr10_84019443_84019829"
"51365","chr10_84026938_84027109"
"51366","chr10_84059888_84061326"
"51367","chr10_84166520_84166978"
"51368","chr10_84172955_84173351"
"51369","chr10_84213886_84214419"
"51370","chr10_84256785_84256952"
"51371","chr10_84285923_84286509"
"51372","chr10_84357389_84359328"
"51373","chr10_84372038_84372864"
"51374","chr10_84381666_84381745"
"51375","chr10_84383077_84383856"
"51376","chr10_84387187_84389283"
"51377","chr10_84391977_84393292"
"51378","chr10_84395866_84396688"
"51379","chr10_84400257_84400663"
"51380","chr10_84401530_84402548"
"51381","chr10_84412831_84413892"
"51382","chr10_84414978_84415593"
"51383","chr10_84416766_84417270"
"51384","chr10_84437189_84441782"
"51385","chr10_84450600_84451146"
"51386","chr10_84467826_84468260"
"51387","chr10_84496752_84497310"
"51388","chr10_84515392_84515896"
"51389","chr10_84532797_84534785"
"51390","chr10_84542770_84543095"
"51391","chr10_84575873_84577835"
"51392","chr10_84582135_84582623"
"51393","chr10_84621766_84622925"
"51394","chr10_84631231_84631540"
"51395","chr10_84641632_84641918"
"51396","chr10_84646642_84646835"
"51397","chr10_84657490_84658750"
"51398","chr10_84693975_84694064"
"51399","chr10_84707767_84708125"
"51400","chr10_84710299_84711265"
"51401","chr10_84711941_84712355"
"51402","chr10_84754584_84757717"
"51403","chr10_84758566_84760739"
"51404","chr10_84810295_84810893"
"51405","chr10_84819765_84820003"
"51406","chr10_84822710_84823269"
"51407","chr10_84823919_84823940"
"51408","chr10_84852262_84853001"
"51409","chr10_84859158_84859317"
"51410","chr10_84871214_84871746"
"51411","chr10_84889570_84889931"
"51412","chr10_84903455_84904275"
"51413","chr10_84909511_84909594"
"51414","chr10_84916615_84918331"
"51415","chr10_84963328_84964233"
"51416","chr10_84976695_84977139"
"51417","chr10_84985918_84986366"
"51418","chr10_85008197_85008879"
"51419","chr10_85013460_85013866"
