"","x"
"37627","chr9_46592765_46593543"
"37628","chr9_46599894_46600657"
"37629","chr9_46602048_46603551"
"37630","chr9_46632469_46633105"
"37631","chr9_46645331_46646056"
"37632","chr9_46667430_46667764"
"37633","chr9_46702292_46704293"
"37634","chr9_46723894_46724575"
"37635","chr9_46728423_46728850"
"37636","chr9_46735502_46736205"
"37637","chr9_46737367_46739059"
"37638","chr9_46749449_46749829"
"37639","chr9_46756972_46757693"
"37640","chr9_46770787_46771219"
"37641","chr9_46783002_46785009"
"37642","chr9_46814483_46815400"
"37643","chr9_46831171_46831540"
"37644","chr9_46845268_46845669"
"37645","chr9_46863730_46864634"
"37646","chr9_46870816_46872335"
"37647","chr9_46889900_46890439"
"37648","chr9_46898127_46898518"
"37649","chr9_46913050_46913770"
"37650","chr9_46954592_46955182"
"37651","chr9_46956226_46956631"
"37652","chr9_46966051_46966415"
"37653","chr9_47064644_47065005"
"37654","chr9_47107725_47108509"
"37655","chr9_47127304_47127709"
"37656","chr9_47176699_47177100"
"37657","chr9_47265853_47266597"
"37658","chr9_47276220_47276614"
"37659","chr9_47279550_47281122"
"37660","chr9_47286902_47287303"
"37661","chr9_47307330_47308201"
"37662","chr9_47327523_47328042"
"37663","chr9_47354747_47355267"
"37664","chr9_47357595_47358798"
"37665","chr9_47367545_47368977"
"37666","chr9_47384267_47384740"
"37667","chr9_47406861_47407639"
"37668","chr9_47416893_47417328"
"37669","chr9_47422592_47423327"
"37670","chr9_47439515_47440624"
"37671","chr9_47527097_47528342"
"37672","chr9_47529328_47533964"
"37673","chr9_47561513_47562106"
"37674","chr9_47575752_47576094"
"37675","chr9_47586185_47587280"
"37676","chr9_47587803_47588182"
"37677","chr9_47605371_47606040"
"37678","chr9_47609364_47609937"
"37679","chr9_47612719_47613362"
"37680","chr9_47623724_47624155"
"37681","chr9_47625105_47625947"
"37682","chr9_47652798_47653402"
"37683","chr9_47659641_47660174"
"37684","chr9_47686770_47687291"
"37685","chr9_47696614_47696961"
"37686","chr9_47699013_47699411"
"37687","chr9_47708234_47708760"
"37688","chr9_47711059_47711431"
"37689","chr9_47716906_47717535"
"37690","chr9_47734921_47735316"
"37691","chr9_47738837_47739940"
"37692","chr9_47752843_47753436"
"37693","chr9_47755097_47755529"
"37694","chr9_47757778_47758685"
"37695","chr9_47770899_47771219"
"37696","chr9_47778496_47778882"
"37697","chr9_47828692_47829629"
"37698","chr9_47846268_47846664"
"37699","chr9_47858340_47859046"
"37700","chr9_47876405_47877254"
"37701","chr9_47900740_47901206"
"37702","chr9_47904298_47904838"
"37703","chr9_47906317_47906774"
"37704","chr9_47909011_47909406"
"37705","chr9_47910187_47911141"
"37706","chr9_47942770_47943545"
"37707","chr9_47957828_47958201"
"37708","chr9_47985387_47986273"
"37709","chr9_48047796_48048374"
"37710","chr9_48058682_48059109"
"37711","chr9_48075499_48076106"
"37712","chr9_48108962_48109300"
"37713","chr9_48161619_48162292"
"37714","chr9_48197557_48198167"
"37715","chr9_48214655_48215267"
"37716","chr9_48216206_48217424"
"37717","chr9_48257955_48258471"
"37718","chr9_48266259_48268506"
"37719","chr9_48276663_48277353"
"37720","chr9_48314193_48314644"
"37721","chr9_48354776_48355237"
"37722","chr9_48362187_48362755"
"37723","chr9_48480031_48481329"
"37724","chr9_48494709_48496136"
"37725","chr9_48504181_48505664"
"37726","chr9_48516807_48518073"
"37727","chr9_48537899_48539176"
"37728","chr9_48549001_48549560"
"37729","chr9_48559768_48560187"
"37730","chr9_48586345_48586754"
"37731","chr9_48596840_48597235"
"37732","chr9_48600018_48600533"
"37733","chr9_48618637_48619131"
"37734","chr9_48637867_48638874"
"37735","chr9_48645295_48646789"
"37736","chr9_48648807_48649744"
"37737","chr9_48662257_48663523"
"37738","chr9_48669762_48670150"
"37739","chr9_48674307_48674711"
"37740","chr9_48678286_48679505"
"37741","chr9_48686982_48687471"
"37742","chr9_48711002_48711757"
"37743","chr9_48723507_48723917"
"37744","chr9_48733605_48734289"
"37745","chr9_48735714_48738094"
"37746","chr9_48739702_48740876"
"37747","chr9_48760392_48761036"
"37748","chr9_48776017_48776812"
"37749","chr9_48835002_48837573"
"37750","chr9_48860428_48860851"
"37751","chr9_48893887_48894552"
"37752","chr9_48895736_48896639"
"37753","chr9_48910722_48911433"
"37754","chr9_48972459_48972906"
"37755","chr9_48984403_48986195"
"37756","chr9_49051279_49051751"
"37757","chr9_49055031_49056279"
"37758","chr9_49081517_49081990"
"37759","chr9_49102239_49102890"
"37760","chr9_49206247_49206905"
"37761","chr9_49210672_49211076"
"37762","chr9_49217340_49218782"
"37763","chr9_49276017_49276358"
"37764","chr9_49340136_49341358"
"37765","chr9_49386105_49386596"
"37766","chr9_49442586_49442970"
"37767","chr9_49470924_49471404"
"37768","chr9_49485174_49486521"
"37769","chr9_49488784_49490684"
"37770","chr9_49493849_49494565"
"37771","chr9_49528897_49529373"
"37772","chr9_49533837_49534734"
"37773","chr9_49536259_49536562"
"37774","chr9_49570116_49571464"
"37775","chr9_49577147_49577679"
"37776","chr9_49593845_49597483"
"37777","chr9_49601158_49601687"
"37778","chr9_49606324_49607080"
"37779","chr9_49617239_49617640"
"37780","chr9_49618365_49619400"
"37781","chr9_49621474_49622441"
"37782","chr9_49622983_49625059"
"37783","chr9_49635714_49636361"
"37784","chr9_49651993_49652479"
"37785","chr9_49658304_49659024"
"37786","chr9_49692766_49693156"
"37787","chr9_49695348_49695643"
"37788","chr9_49722922_49723233"
"37789","chr9_49728080_49728596"
"37790","chr9_49745615_49746200"
"37791","chr9_49757739_49758896"
"37792","chr9_49792760_49793417"
"37793","chr9_49795861_49799780"
"37794","chr9_49859859_49860224"
"37795","chr9_49873443_49874099"
"37796","chr9_49879572_49880152"
"37797","chr9_49935708_49936587"
"37798","chr9_49976055_49976649"
"37799","chr9_49980776_49981238"
"37800","chr9_49989410_49990553"
"37801","chr9_50028505_50029033"
"37802","chr9_50031333_50031689"
"37803","chr9_50064598_50065551"
"37804","chr9_50120595_50121862"
"37805","chr9_50138468_50139017"
"37806","chr9_50171978_50172519"
"37807","chr9_50188665_50189012"
"37808","chr9_50224494_50224843"
"37809","chr9_50235784_50236348"
"37810","chr9_50240770_50241370"
"37811","chr9_50244870_50245609"
"37812","chr9_50301663_50302110"
"37813","chr9_50305822_50306568"
"37814","chr9_50333416_50333828"
"37815","chr9_50374151_50374831"
"37816","chr9_50421989_50422328"
"37817","chr9_50428334_50428766"
"37818","chr9_50437842_50438516"
"37819","chr9_50440607_50441118"
"37820","chr9_50443923_50444425"
"37821","chr9_50451391_50452878"
"37822","chr9_50462900_50463358"
"37823","chr9_50501046_50501625"
"37824","chr9_50527957_50529185"
"37825","chr9_50530920_50531269"
"37826","chr9_50554481_50555415"
"37827","chr9_50603258_50604579"
"37828","chr9_50616605_50617767"
"37829","chr9_50658391_50660549"
"37830","chr9_50670684_50671063"
"37831","chr9_50693655_50694044"
"37832","chr9_50697356_50699656"
"37833","chr9_50722349_50724003"
"37834","chr9_50724812_50725273"
"37835","chr9_50727137_50728874"
"37836","chr9_50734959_50735367"
"37837","chr9_50738892_50739792"
"37838","chr9_50746224_50746725"
"37839","chr9_50763363_50763697"
"37840","chr9_50767511_50768945"
"37841","chr9_50774812_50776325"
"37842","chr9_50849179_50850043"
"37843","chr9_50850604_50851054"
"37844","chr9_50856044_50857943"
"37845","chr9_50860750_50861945"
"37846","chr9_50865824_50866215"
"37847","chr9_50885198_50885700"
"37848","chr9_50900068_50900776"
"37849","chr9_50905266_50905805"
"37850","chr9_50955140_50955591"
"37851","chr9_50969278_50969679"
"37852","chr9_50974537_50975081"
"37853","chr9_51006809_51007321"
"37854","chr9_51007829_51009895"
"37855","chr9_51059050_51059476"
"37856","chr9_51067259_51068777"
"37857","chr9_51075086_51077458"
"37858","chr9_51101743_51102228"
"37859","chr9_51103008_51104220"
"37860","chr9_51152294_51152839"
"37861","chr9_51161679_51162223"
"37862","chr9_51180541_51181106"
"37863","chr9_51208305_51209010"
"37864","chr9_51238870_51239387"
"37865","chr9_51278261_51279442"
"37866","chr9_51292609_51293149"
"37867","chr9_51304556_51305903"
"37868","chr9_51312954_51313390"
"37869","chr9_51335226_51335940"
"37870","chr9_51387979_51388569"
"37871","chr9_51394391_51395045"
"37872","chr9_51423363_51423738"
"37873","chr9_51441717_51442486"
"37874","chr9_51507254_51508081"
"37875","chr9_51517831_51518817"
"37876","chr9_51599198_51599596"
"37877","chr9_51637086_51637557"
"37878","chr9_51653655_51654271"
"37879","chr9_51735416_51736094"
"37880","chr9_51764217_51767379"
"37881","chr9_51787388_51787782"
"37882","chr9_51908930_51909399"
"37883","chr9_51958879_51959403"
"37884","chr9_51962686_51963790"
"37885","chr9_51977358_51977863"
"37886","chr9_51985476_51986309"
"37887","chr9_52047043_52049330"
"37888","chr9_52056927_52057301"
"37889","chr9_52059746_52060284"
"37890","chr9_52072204_52072594"
"37891","chr9_52098579_52099082"
"37892","chr9_52102088_52102516"
"37893","chr9_52146069_52146729"
"37894","chr9_52148300_52149847"
"37895","chr9_52167143_52169330"
"37896","chr9_52170050_52170553"
"37897","chr9_52188164_52188601"
"37898","chr9_52202993_52203716"
"37899","chr9_52220285_52220692"
"37900","chr9_52223311_52224339"
"37901","chr9_52255658_52256326"
"37902","chr9_52277611_52279298"
"37903","chr9_52281028_52281479"
"37904","chr9_52286035_52286323"
"37905","chr9_52287134_52287721"
"37906","chr9_52298238_52298748"
"37907","chr9_52303676_52304214"
"37908","chr9_52337826_52338223"
"37909","chr9_52368900_52369325"
"37910","chr9_52493125_52493478"
"37911","chr9_52551735_52552440"
"37912","chr9_52591207_52591618"
"37913","chr9_52644171_52644645"
"37914","chr9_52678312_52680196"
"37915","chr9_52719501_52719939"
"37916","chr9_52748031_52748850"
"37917","chr9_52768139_52768563"
"37918","chr9_52776536_52777023"
"37919","chr9_52800390_52800914"
"37920","chr9_52841073_52841626"
"37921","chr9_52940755_52942097"
"37922","chr9_52959609_52960051"
"37923","chr9_53004277_53004736"
"37924","chr9_53072156_53072582"
"37925","chr9_53144214_53144590"
"37926","chr9_53247368_53248547"
"37927","chr9_53254332_53254795"
"37928","chr9_53301225_53302249"
"37929","chr9_53321271_53321715"
"37930","chr9_53340584_53341567"
"37931","chr9_53383768_53385448"
"37932","chr9_53398288_53398662"
"37933","chr9_53404889_53405759"
"37934","chr9_53535935_53537976"
"37935","chr9_53594788_53595167"
"37936","chr9_53609640_53610870"
"37937","chr9_53666494_53668036"
"37938","chr9_53705366_53706984"
"37939","chr9_53771286_53772297"
"37940","chr9_53825273_53825712"
"37941","chr9_53829248_53830223"
"37942","chr9_53848504_53849059"
"37943","chr9_53883311_53884370"
"37944","chr9_53890048_53890528"
"37945","chr9_53899454_53900409"
"37946","chr9_53902819_53903876"
"37947","chr9_53905369_53905795"
"37948","chr9_53915883_53916815"
"37949","chr9_53921113_53921424"
"37950","chr9_53931001_53931340"
"37951","chr9_53933230_53934535"
"37952","chr9_53954874_53955269"
"37953","chr9_53967654_53968269"
"37954","chr9_53973261_53975676"
"37955","chr9_53984859_53985266"
"37956","chr9_53986914_53987415"
"37957","chr9_53990854_53991373"
"37958","chr9_54067778_54069259"
"37959","chr9_54169447_54169963"
"37960","chr9_54181315_54181733"
"37961","chr9_54227517_54228086"
"37962","chr9_54244779_54245748"
"37963","chr9_54286258_54287397"
"37964","chr9_54336719_54337228"
"37965","chr9_54438273_54438679"
"37966","chr9_54463490_54463916"
"37967","chr9_54500799_54502692"
"37968","chr9_54533692_54534457"
"37969","chr9_54536578_54537711"
"37970","chr9_54559689_54560704"
"37971","chr9_54568740_54569146"
"37972","chr9_54585879_54587231"
"37973","chr9_54614165_54614627"
"37974","chr9_54628849_54629178"
"37975","chr9_54629701_54630148"
"37976","chr9_54661481_54662161"
"37977","chr9_54668273_54668864"
"37978","chr9_54676385_54677080"
"37979","chr9_54691324_54691897"
"37980","chr9_54698949_54700354"
"37981","chr9_54707290_54708111"
"37982","chr9_54732143_54732544"
"37983","chr9_54733897_54735076"
"37984","chr9_54736383_54737061"
"37985","chr9_54738329_54738796"
"37986","chr9_54764393_54766058"
"37987","chr9_54787721_54788113"
"37988","chr9_54821507_54822134"
"37989","chr9_54830590_54831050"
"37990","chr9_54838659_54839032"
"37991","chr9_54863143_54864575"
"37992","chr9_54916567_54917896"
"37993","chr9_54950154_54951484"
"37994","chr9_54970257_54970701"
"37995","chr9_54977324_54977720"
"37996","chr9_54980687_54982290"
"37997","chr9_55023941_55024351"
"37998","chr9_55025566_55026783"
"37999","chr9_55041445_55041782"
"38000","chr9_55048410_55048888"
"38001","chr9_55067402_55068020"
"38002","chr9_55083169_55083679"
"38003","chr9_55110409_55110949"
"38004","chr9_55148660_55150621"
"38005","chr9_55208471_55209717"
"38006","chr9_55226290_55226632"
"38007","chr9_55311516_55312004"
"38008","chr9_55325648_55327680"
"38009","chr9_55332881_55333402"
"38010","chr9_55392187_55392746"
"38011","chr9_55408879_55409295"
"38012","chr9_55429172_55430051"
"38013","chr9_55511426_55512684"
"38014","chr9_55535864_55536388"
"38015","chr9_55539737_55542908"
"38016","chr9_55543603_55546769"
"38017","chr9_55576563_55577083"
"38018","chr9_55710449_55711152"
"38019","chr9_55711971_55712436"
"38020","chr9_55877957_55878670"
"38021","chr9_55918551_55919011"
"38022","chr9_55937131_55938638"
"38023","chr9_56041324_56042755"
"38024","chr9_56075173_56076245"
"38025","chr9_56089799_56090724"
"38026","chr9_56118402_56119420"
"38027","chr9_56121041_56121523"
"38028","chr9_56151990_56152487"
"38029","chr9_56160088_56161550"
"38030","chr9_56167399_56168186"
"38031","chr9_56179787_56180797"
"38032","chr9_56200595_56201158"
"38033","chr9_56213286_56213976"
"38034","chr9_56260174_56260863"
"38035","chr9_56264657_56265076"
"38036","chr9_56271315_56271931"
"38037","chr9_56309015_56309579"
"38038","chr9_56382772_56383387"
"38039","chr9_56417203_56419430"
"38040","chr9_56435935_56436637"
"38041","chr9_56451473_56452272"
"38042","chr9_56482634_56482982"
"38043","chr9_56495869_56497163"
"38044","chr9_56505694_56507983"
"38045","chr9_56552817_56553306"
"38046","chr9_56572581_56573551"
"38047","chr9_56581631_56582177"
"38048","chr9_56583301_56583877"
"38049","chr9_56600331_56601199"
"38050","chr9_56604879_56606542"
"38051","chr9_56629839_56630446"
"38052","chr9_56633764_56638637"
"38053","chr9_56643380_56643990"
"38054","chr9_56652544_56652915"
"38055","chr9_56655181_56655635"
"38056","chr9_56656629_56658602"
"38057","chr9_56662102_56663348"
"38058","chr9_56686556_56687339"
"38059","chr9_56698754_56699500"
"38060","chr9_56700932_56701846"
"38061","chr9_56725843_56726180"
"38062","chr9_56727707_56728643"
"38063","chr9_56738136_56739820"
"38064","chr9_56746022_56746712"
"38065","chr9_56747978_56748354"
"38066","chr9_56761750_56762737"
"38067","chr9_56767620_56768071"
"38068","chr9_56774196_56774588"
"38069","chr9_56777366_56778001"
"38070","chr9_56795564_56797259"
"38071","chr9_56797855_56798359"
"38072","chr9_56803001_56803546"
"38073","chr9_56824854_56825762"
"38074","chr9_56830124_56830649"
"38075","chr9_56840628_56840947"
"38076","chr9_56843624_56845017"
"38077","chr9_56846338_56846729"
"38078","chr9_56847479_56847959"
"38079","chr9_56851861_56852187"
"38080","chr9_56867956_56868979"
"38081","chr9_56880988_56881837"
"38082","chr9_56889641_56890351"
"38083","chr9_56891339_56892052"
"38084","chr9_56927372_56928910"
"38085","chr9_56936958_56938218"
"38086","chr9_56947431_56947892"
"38087","chr9_56950378_56951440"
"38088","chr9_56994276_56996597"
"38089","chr9_57056230_57056609"
"38090","chr9_57071279_57077735"
"38091","chr9_57130224_57131705"
"38092","chr9_57147494_57148864"
"38093","chr9_57157528_57158861"
"38094","chr9_57162462_57162916"
"38095","chr9_57220312_57220687"
"38096","chr9_57259674_57260196"
"38097","chr9_57261412_57263014"
"38098","chr9_57270390_57270772"
"38099","chr9_57281597_57282128"
"38100","chr9_57420416_57421155"
"38101","chr9_57433252_57434189"
"38102","chr9_57439207_57440638"
"38103","chr9_57467044_57468621"
"38104","chr9_57485680_57486246"
"38105","chr9_57501329_57502607"
"38106","chr9_57503473_57504775"
"38107","chr9_57505655_57506229"
"38108","chr9_57516818_57517572"
"38109","chr9_57520585_57522106"
"38110","chr9_57523725_57524207"
"38111","chr9_57536868_57538388"
"38112","chr9_57541356_57541822"
"38113","chr9_57552356_57553035"
"38114","chr9_57560144_57561540"
"38115","chr9_57565666_57566450"
"38116","chr9_57588994_57591103"
"38117","chr9_57600623_57601812"
"38118","chr9_57606049_57606594"
"38119","chr9_57610237_57611065"
"38120","chr9_57629187_57629860"
"38121","chr9_57633587_57634071"
"38122","chr9_57644512_57646165"
"38123","chr9_57650695_57651157"
"38124","chr9_57655657_57656314"
"38125","chr9_57659707_57660247"
"38126","chr9_57661546_57661953"
"38127","chr9_57696105_57697403"
"38128","chr9_57698688_57699155"
"38129","chr9_57708212_57709216"
"38130","chr9_57744671_57745194"
"38131","chr9_57758615_57759778"
"38132","chr9_57762660_57763057"
"38133","chr9_57764156_57766708"
"38134","chr9_57808814_57809453"
"38135","chr9_57811888_57812509"
"38136","chr9_57813386_57813752"
"38137","chr9_57830267_57832093"
"38138","chr9_57836152_57837376"
"38139","chr9_57861718_57862893"
"38140","chr9_57867295_57867597"
"38141","chr9_57900996_57902042"
"38142","chr9_57910467_57911263"
"38143","chr9_57918791_57919155"
"38144","chr9_57933037_57933917"
"38145","chr9_57935640_57936464"
"38146","chr9_57937677_57937971"
"38147","chr9_57938997_57941649"
"38148","chr9_57944637_57944913"
"38149","chr9_57950476_57950845"
"38150","chr9_57992925_57993742"
"38151","chr9_57995267_57995731"
"38152","chr9_57997824_57998795"
"38153","chr9_58008554_58009965"
"38154","chr9_58012816_58013406"
"38155","chr9_58035323_58036079"
"38156","chr9_58038283_58039190"
"38157","chr9_58040950_58041479"
"38158","chr9_58044714_58046005"
"38159","chr9_58048297_58049606"
"38160","chr9_58051892_58052398"
"38161","chr9_58053041_58054474"
"38162","chr9_58060486_58061461"
"38163","chr9_58065213_58066364"
"38164","chr9_58084357_58085744"
"38165","chr9_58092626_58093189"
"38166","chr9_58095798_58097286"
"38167","chr9_58099771_58100284"
"38168","chr9_58110761_58113985"
"38169","chr9_58115478_58116482"
"38170","chr9_58169234_58169873"
"38171","chr9_58175765_58177292"
"38172","chr9_58195416_58206721"
"38173","chr9_58209578_58210168"
"38174","chr9_58216433_58216780"
"38175","chr9_58220564_58220954"
"38176","chr9_58246813_58247547"
"38177","chr9_58249514_58250352"
"38178","chr9_58252839_58253986"
"38179","chr9_58268876_58269399"
"38180","chr9_58275063_58275437"
"38181","chr9_58280437_58281008"
"38182","chr9_58283463_58284029"
"38183","chr9_58308389_58308743"
"38184","chr9_58311593_58313494"
"38185","chr9_58314633_58315467"
"38186","chr9_58326490_58326933"
"38187","chr9_58330222_58330828"
"38188","chr9_58355397_58356148"
"38189","chr9_58356954_58357246"
"38190","chr9_58373741_58374993"
"38191","chr9_58421973_58422421"
"38192","chr9_58438681_58440549"
"38193","chr9_58442240_58443194"
"38194","chr9_58449217_58449968"
"38195","chr9_58455771_58456257"
"38196","chr9_58457321_58458701"
"38197","chr9_58467248_58467856"
"38198","chr9_58487505_58490053"
"38199","chr9_58496496_58496976"
"38200","chr9_58534750_58536198"
"38201","chr9_58539804_58540289"
"38202","chr9_58541828_58542452"
"38203","chr9_58544716_58545418"
"38204","chr9_58546690_58547264"
"38205","chr9_58554119_58556333"
"38206","chr9_58578674_58579128"
"38207","chr9_58581557_58583566"
"38208","chr9_58651976_58652341"
"38209","chr9_58747261_58747783"
"38210","chr9_58767187_58767558"
"38211","chr9_58805679_58806387"
"38212","chr9_58815532_58816649"
"38213","chr9_58821877_58824502"
"38214","chr9_58842626_58842999"
"38215","chr9_58873884_58874392"
"38216","chr9_58903147_58903628"
"38217","chr9_59013354_59013803"
"38218","chr9_59035121_59037669"
"38219","chr9_59058957_59060750"
"38220","chr9_59072151_59072902"
"38221","chr9_59096530_59097949"
"38222","chr9_59115046_59116672"
"38223","chr9_59125788_59126328"
"38224","chr9_59133895_59134887"
"38225","chr9_59171237_59171808"
"38226","chr9_59182514_59182917"
"38227","chr9_59189180_59189538"
"38228","chr9_59197304_59198337"
"38229","chr9_59199771_59200188"
"38230","chr9_59202092_59203411"
"38231","chr9_59269776_59270095"
"38232","chr9_59277644_59278105"
"38233","chr9_59281881_59282980"
"38234","chr9_59290693_59292479"
"38235","chr9_59352812_59353729"
"38236","chr9_59485375_59487489"
"38237","chr9_59539208_59540273"
"38238","chr9_59559622_59560286"
"38239","chr9_59565595_59565996"
"38240","chr9_59567071_59567568"
"38241","chr9_59577383_59579136"
"38242","chr9_59584532_59585434"
"38243","chr9_59588187_59589690"
"38244","chr9_59616544_59618215"
"38245","chr9_59655648_59658377"
"38246","chr9_59659636_59660189"
"38247","chr9_59678290_59678784"
"38248","chr9_59679670_59680922"
"38249","chr9_59691442_59692714"
"38250","chr9_59723029_59724684"
"38251","chr9_59750036_59752024"
"38252","chr9_59959197_59959829"
"38253","chr9_59969330_59969834"
"38254","chr9_59989911_59990170"
"38255","chr9_60038940_60039258"
"38256","chr9_60054757_60055586"
"38257","chr9_60140958_60141413"
"38258","chr9_60172576_60173127"
"38259","chr9_60226207_60226669"
"38260","chr9_60227641_60228115"
"38261","chr9_60234261_60234688"
"38262","chr9_60237631_60238082"
"38263","chr9_60244880_60245392"
"38264","chr9_60251787_60252165"
"38265","chr9_60264749_60265502"
"38266","chr9_60266120_60267462"
"38267","chr9_60275369_60276670"
"38268","chr9_60309660_60310397"
"38269","chr9_60311423_60312273"
"38270","chr9_60329676_60330413"
"38271","chr9_60343385_60344038"
"38272","chr9_60407340_60407774"
"38273","chr9_60411178_60411579"
"38274","chr9_60445659_60446054"
"38275","chr9_60456562_60459001"
"38276","chr9_60459992_60460969"
"38277","chr9_60479923_60480581"
"38278","chr9_60521727_60522343"
"38279","chr9_60561376_60562166"
"38280","chr9_60599515_60599921"
"38281","chr9_60616981_60617425"
"38282","chr9_60625767_60626791"
"38283","chr9_60648911_60649961"
"38284","chr9_60664222_60664981"
"38285","chr9_60687282_60688574"
"38286","chr9_60712500_60713709"
"38287","chr9_60742387_60745045"
"38288","chr9_60782017_60782414"
"38289","chr9_60793901_60795232"
"38290","chr9_60796130_60796416"
"38291","chr9_60836764_60838184"
"38292","chr9_60857780_60859040"
"38293","chr9_60861030_60861421"
"38294","chr9_60873081_60874346"
"38295","chr9_60875867_60877407"
"38296","chr9_60877990_60879007"
"38297","chr9_60885880_60887925"
"38298","chr9_60895415_60895928"
"38299","chr9_60920049_60921055"
"38300","chr9_60940066_60940585"
"38301","chr9_60950979_60951650"
"38302","chr9_60957312_60958030"
"38303","chr9_60968250_60969060"
"38304","chr9_61031568_61033376"
"38305","chr9_61046522_61046916"
"38306","chr9_61056543_61057275"
"38307","chr9_61060960_61061323"
"38308","chr9_61073494_61073856"
"38309","chr9_61081444_61082176"
"38310","chr9_61092611_61093649"
"38311","chr9_61101675_61103611"
"38312","chr9_61111418_61112469"
"38313","chr9_61164061_61164555"
"38314","chr9_61211555_61212117"
"38315","chr9_61215959_61216857"
"38316","chr9_61227284_61228677"
"38317","chr9_61235094_61236631"
"38318","chr9_61241332_61241987"
"38319","chr9_61269418_61270004"
"38320","chr9_61277422_61279574"
"38321","chr9_61293365_61294088"
"38322","chr9_61315288_61316392"
"38323","chr9_61321920_61322252"
"38324","chr9_61361031_61361729"
"38325","chr9_61368455_61374903"
"38326","chr9_61377494_61378355"
"38327","chr9_61380245_61381642"
"38328","chr9_61384837_61385701"
"38329","chr9_61396493_61396965"
"38330","chr9_61404226_61406058"
"38331","chr9_61408947_61409372"
"38332","chr9_61433891_61435507"
"38333","chr9_61467996_61469499"
"38334","chr9_61492823_61493334"
"38335","chr9_61500813_61501250"
"38336","chr9_61509453_61511198"
"38337","chr9_61527035_61527380"
"38338","chr9_61530084_61530844"
"38339","chr9_61537825_61538187"
"38340","chr9_61549548_61550680"
"38341","chr9_61553508_61553979"
"38342","chr9_61558638_61559185"
"38343","chr9_61562892_61563470"
"38344","chr9_61573568_61574406"
"38345","chr9_61583189_61583787"
"38346","chr9_61618454_61618821"
"38347","chr9_61622771_61623498"
"38348","chr9_61633909_61634357"
"38349","chr9_61676638_61677698"
"38350","chr9_61697656_61698355"
"38351","chr9_61702657_61703734"
"38352","chr9_61705561_61706045"
"38353","chr9_61713959_61714879"
"38354","chr9_61720639_61721312"
"38355","chr9_61744868_61746027"
"38356","chr9_61753762_61754237"
"38357","chr9_61756291_61757493"
"38358","chr9_61765454_61766603"
"38359","chr9_61791330_61792029"
"38360","chr9_61830211_61830707"
"38361","chr9_61855585_61856182"
"38362","chr9_61860163_61860559"
"38363","chr9_61861840_61862779"
"38364","chr9_61867634_61868099"
"38365","chr9_61871793_61873220"
"38366","chr9_61877482_61878101"
"38367","chr9_61878863_61879342"
"38368","chr9_61884416_61884766"
"38369","chr9_61898338_61898855"
"38370","chr9_61899568_61900241"
"38371","chr9_61902436_61902815"
"38372","chr9_61910553_61910886"
"38373","chr9_61913966_61915282"
"38374","chr9_61946070_61948565"
"38375","chr9_61965557_61966196"
"38376","chr9_61985143_61985616"
"38377","chr9_62039887_62040632"
"38378","chr9_62050860_62051176"
"38379","chr9_62095129_62095523"
"38380","chr9_62121431_62123513"
"38381","chr9_62132340_62132858"
"38382","chr9_62137214_62137625"
"38383","chr9_62181025_62181811"
"38384","chr9_62190492_62190980"
"38385","chr9_62222221_62222947"
"38386","chr9_62243984_62244732"
"38387","chr9_62250138_62250641"
"38388","chr9_62286907_62287407"
"38389","chr9_62294960_62295478"
"38390","chr9_62340386_62345953"
"38391","chr9_62349211_62349686"
"38392","chr9_62360843_62361284"
"38393","chr9_62363302_62364634"
"38394","chr9_62366264_62368094"
"38395","chr9_62415146_62416782"
"38396","chr9_62420873_62421492"
"38397","chr9_62435622_62436306"
"38398","chr9_62438212_62439241"
"38399","chr9_62455922_62456363"
"38400","chr9_62469028_62469619"
"38401","chr9_62470341_62470848"
"38402","chr9_62476761_62477814"
"38403","chr9_62480722_62481580"
"38404","chr9_62483918_62484631"
"38405","chr9_62492622_62493025"
"38406","chr9_62504206_62504642"
"38407","chr9_62508670_62509109"
"38408","chr9_62510366_62511059"
"38409","chr9_62526238_62526976"
"38410","chr9_62531436_62533060"
"38411","chr9_62535764_62537808"
"38412","chr9_62539123_62539637"
"38413","chr9_62540261_62541774"
"38414","chr9_62547383_62547860"
"38415","chr9_62549733_62550293"
"38416","chr9_62553331_62553668"
"38417","chr9_62554451_62555923"
"38418","chr9_62564193_62564629"
"38419","chr9_62630494_62631207"
"38420","chr9_62645719_62646120"
"38421","chr9_62677664_62679089"
"38422","chr9_62744586_62744977"
"38423","chr9_62763430_62763997"
"38424","chr9_62765270_62765797"
"38425","chr9_62777425_62777937"
"38426","chr9_62778692_62779082"
"38427","chr9_62783019_62784059"
"38428","chr9_62810463_62812743"
"38429","chr9_62817132_62817690"
"38430","chr9_62827922_62829337"
"38431","chr9_62838309_62839686"
"38432","chr9_62847628_62848174"
"38433","chr9_62979472_62981514"
"38434","chr9_63058767_63059605"
"38435","chr9_63069938_63070327"
"38436","chr9_63091848_63092996"
"38437","chr9_63108653_63109961"
"38438","chr9_63123681_63124608"
"38439","chr9_63131808_63133911"
"38440","chr9_63135591_63136326"
"38441","chr9_63138677_63138955"
"38442","chr9_63144945_63146726"
"38443","chr9_63148789_63149335"
"38444","chr9_63151106_63152310"
"38445","chr9_63181894_63182971"
"38446","chr9_63197231_63197691"
"38447","chr9_63230392_63230655"
"38448","chr9_63241233_63241760"
"38449","chr9_63295557_63296224"
