"","x"
"52326","chr3_41081765_41084147"
"52327","chr3_41108038_41108823"
"52328","chr3_41123059_41124284"
"52329","chr3_41125184_41125220"
"52330","chr3_41153670_41154153"
"52331","chr3_41158550_41159152"
"52332","chr3_41181176_41182784"
"52333","chr3_41194896_41195763"
"52334","chr3_41198096_41198892"
"52335","chr3_41228335_41228961"
"52336","chr3_41233370_41233897"
"52337","chr3_41295143_41295671"
"52338","chr3_41296579_41296916"
"52339","chr3_41365059_41365390"
"52340","chr3_41376946_41378692"
"52341","chr3_41408271_41410173"
"52342","chr3_41423185_41423360"
"52343","chr3_41444112_41444702"
"52344","chr3_41463324_41463623"
"52345","chr3_41514257_41514290"
"52346","chr3_41517182_41517535"
"52347","chr3_41537973_41538273"
"52348","chr3_41562942_41566532"
"52349","chr3_41580020_41582049"
"52350","chr3_41583729_41583888"
"52351","chr3_41586136_41586641"
"52352","chr3_41599685_41600086"
"52353","chr3_41618069_41618892"
"52354","chr3_41692165_41693238"
"52355","chr3_41705725_41705967"
"52356","chr3_41741383_41743848"
"52357","chr3_41913357_41913411"
"52358","chr3_41939882_41940196"
"52359","chr3_41943070_41943287"
"52360","chr3_41962746_41963556"
"52361","chr3_42023134_42023649"
"52362","chr3_42040591_42040697"
"52363","chr3_42074495_42074891"
"52364","chr3_42110979_42111509"
"52365","chr3_42205557_42206242"
"52366","chr3_42214627_42214780"
"52367","chr3_42227609_42228576"
"52368","chr3_42408995_42409564"
"52369","chr3_42531632_42531732"
"52370","chr3_42559290_42559749"
"52371","chr3_42572210_42572215"
"52372","chr3_42757679_42758181"
"52373","chr3_4278060_4278157"
"52374","chr3_42783563_42783868"
"52375","chr3_42891907_42892913"
"52376","chr3_42895691_42896279"
"52377","chr3_43030589_43030874"
"52378","chr3_43032180_43032405"
"52379","chr3_45375677_45382463"
"52380","chr3_45384098_45384128"
"52381","chr3_45384965_45385546"
"52382","chr3_45397346_45397368"
"52383","chr3_45431735_45432741"
"52384","chr3_4546159_4546445"
"52385","chr3_45555689_45556160"
"52386","chr3_45982094_45982196"
"52387","chr3_46447383_46448388"
"52388","chr3_46483895_46484044"
"52389","chr3_46538901_46538955"
"52390","chr3_46616216_46616497"
"52391","chr3_47241043_47241356"
"52392","chr3_47348367_47348946"
"52393","chr3_4756878_4757576"
"52394","chr3_47668833_47669252"
"52395","chr3_47863456_47864066"
"52396","chr3_4796005_4798806"
"52397","chr3_48333493_48333985"
"52398","chr3_4834429_4834871"
"52399","chr3_48384876_48385033"
"52400","chr3_48429378_48430074"
"52401","chr3_48579198_48580374"
"52402","chr3_48804409_48804825"
"52403","chr3_48846268_48846679"
"52404","chr3_48869359_48869904"
"52405","chr3_49009044_49009792"
"52406","chr3_49032918_49033577"
"52407","chr3_49079318_49079424"
"52408","chr3_49093757_49094465"
"52409","chr3_49282687_49283090"
"52410","chr3_49519836_49520755"
"52411","chr3_49566827_49567555"
"52412","chr3_49592945_49593374"
"52413","chr3_49642205_49642920"
"52414","chr3_49716473_49717051"
"52415","chr3_49755884_49758063"
"52416","chr3_49768062_49768467"
"52417","chr3_49769281_49769773"
"52418","chr3_49842135_49842605"
"52419","chr3_49866164_49866540"
"52420","chr3_49867752_49868153"
"52421","chr3_49886526_49886916"
"52422","chr3_49944896_49945299"
"52423","chr3_49983439_49984200"
"52424","chr3_50001195_50001585"
"52425","chr3_50003735_50004610"
"52426","chr3_50014143_50015103"
"52427","chr3_50036080_50036108"
"52428","chr3_50044586_50045179"
"52429","chr3_50083086_50083548"
"52430","chr3_50130344_50130651"
"52431","chr3_50139621_50139999"
"52432","chr3_50177686_50178087"
"52433","chr3_50269120_50270086"
"52434","chr3_50300086_50301364"
"52435","chr3_50306235_50306729"
"52436","chr3_50307358_50307867"
"52437","chr3_50324468_50324938"
"52438","chr3_50375509_50375824"
"52439","chr3_50381433_50382173"
"52440","chr3_50382707_50383005"
"52441","chr3_50421538_50422360"
"52442","chr3_50438075_50438350"
"52443","chr3_50443411_50444300"
"52444","chr3_50461718_50462730"
"52445","chr3_50639807_50640432"
"52446","chr3_50665266_50665765"
"52447","chr3_50678178_50678599"
"52448","chr3_50694524_50695444"
"52449","chr3_50816518_50816822"
"52450","chr3_50845015_50845416"
"52451","chr3_50881856_50882780"
"52452","chr3_50888422_50888766"
"52453","chr3_50902910_50903397"
"52454","chr3_50905669_50906657"
"52455","chr3_50913160_50913211"
"52456","chr3_50922376_50923794"
"52457","chr3_50932776_50932829"
"52458","chr3_50983194_50984459"
"52459","chr3_50987748_50988180"
"52460","chr3_51000944_51001339"
"52461","chr3_51075460_51075861"
"52462","chr3_51081047_51081061"
"52463","chr3_51082776_51084067"
"52464","chr3_51086576_51087183"
"52465","chr3_51092287_51092335"
"52466","chr3_51095565_51097879"
"52467","chr3_51121547_51122649"
"52468","chr3_51137452_51137536"
"52469","chr3_51156592_51157480"
"52470","chr3_51159986_51160783"
"52471","chr3_51170119_51170716"
"52472","chr3_51178101_51178538"
"52473","chr3_51179806_51180198"
"52474","chr3_51195321_51196148"
"52475","chr3_51223774_51225816"
"52476","chr3_51228166_51228322"
"52477","chr3_51229059_51229515"
"52478","chr3_51234355_51235069"
"52479","chr3_51275686_51277999"
"52480","chr3_51288845_51289752"
"52481","chr3_51326647_51327852"
"52482","chr3_51333506_51333564"
"52483","chr3_51339412_51342576"
"52484","chr3_51357658_51359574"
"52485","chr3_51364797_51366011"
"52486","chr3_51377838_51378239"
"52487","chr3_51396326_51397201"
"52488","chr3_51408140_51409493"
"52489","chr3_51415314_51417177"
"52490","chr3_51480983_51481495"
"52491","chr3_51483247_51485101"
"52492","chr3_51490363_51490727"
"52493","chr3_51510832_51511304"
"52494","chr3_51531817_51532289"
"52495","chr3_51539585_51540285"
"52496","chr3_51544304_51545264"
"52497","chr3_51553367_51553908"
"52498","chr3_51559219_51562442"
"52499","chr3_51583514_51584691"
"52500","chr3_51590403_51590961"
"52501","chr3_51596579_51596873"
"52502","chr3_51603476_51604319"
"52503","chr3_51611992_51612223"
"52504","chr3_51631907_51632387"
"52505","chr3_51634457_51634927"
"52506","chr3_51647846_51648767"
"52507","chr3_51651110_51651540"
"52508","chr3_51652167_51653008"
"52509","chr3_51655847_51656067"
"52510","chr3_51700564_51702617"
"52511","chr3_51708614_51709482"
"52512","chr3_51729257_51729915"
"52513","chr3_51738920_51739962"
"52514","chr3_51748655_51750481"
"52515","chr3_51751575_51751763"
"52516","chr3_51778624_51779329"
"52517","chr3_51788475_51789822"
"52518","chr3_51796441_51796989"
"52519","chr3_51805435_51806059"
"52520","chr3_51807809_51808758"
"52521","chr3_51809620_51810287"
"52522","chr3_51817934_51818314"
"52523","chr3_51832961_51833468"
"52524","chr3_51841300_51841361"
"52525","chr3_51870009_51870356"
"52526","chr3_51874906_51875367"
"52527","chr3_51880026_51881145"
"52528","chr3_51885661_51885822"
"52529","chr3_51888269_51890571"
"52530","chr3_51904395_51904964"
"52531","chr3_51915963_51916518"
"52532","chr3_51923594_51924267"
"52533","chr3_51927608_51928637"
"52534","chr3_51947160_51947347"
"52535","chr3_51963414_51964583"
"52536","chr3_52001543_52001759"
"52537","chr3_52007000_52008461"
"52538","chr3_52009076_52009800"
"52539","chr3_52021319_52021707"
"52540","chr3_52029701_52030008"
"52541","chr3_52041051_52041417"
"52542","chr3_52044509_52045269"
"52543","chr3_52045821_52047574"
"52544","chr3_52069380_52070354"
"52545","chr3_52087621_52089418"
"52546","chr3_52100853_52105713"
"52547","chr3_5210829_5211871"
"52548","chr3_52125448_52125821"
"52549","chr3_52140101_52140811"
"52550","chr3_52179230_52181468"
"52551","chr3_5218021_5220232"
"52552","chr3_52195926_52197341"
"52553","chr3_52198012_52198863"
"52554","chr3_5220736_5221710"
"52555","chr3_52210720_52211052"
"52556","chr3_52236745_52236839"
"52557","chr3_52242405_52242918"
"52558","chr3_52243834_52243963"
"52559","chr3_5224607_5226678"
"52560","chr3_52257609_52258653"
"52561","chr3_52262349_52263207"
"52562","chr3_52263934_52264850"
"52563","chr3_52267448_52270394"
"52564","chr3_5227241_5227372"
"52565","chr3_52322961_52323488"
"52566","chr3_5236449_5236493"
"52567","chr3_52372561_52372936"
"52568","chr3_52401021_52401971"
"52569","chr3_52443610_52444228"
"52570","chr3_5245403_5245473"
"52571","chr3_52505735_52505927"
"52572","chr3_52510329_52510806"
"52573","chr3_52511372_52512021"
"52574","chr3_52520054_52520957"
"52575","chr3_52535578_52536027"
"52576","chr3_52573164_52573388"
"52577","chr3_52575145_52575850"
"52578","chr3_52579040_52579422"
"52579","chr3_52601365_52601599"
"52580","chr3_52605134_52605706"
"52581","chr3_52611384_52612342"
"52582","chr3_52634384_52634793"
"52583","chr3_52642993_52644926"
"52584","chr3_52663190_52663712"
"52585","chr3_52668264_52668705"
"52586","chr3_52685968_52686384"
"52587","chr3_52688174_52689140"
"52588","chr3_52694075_52694082"
"52589","chr3_52740610_52741033"
"52590","chr3_52744021_52744640"
"52591","chr3_52766849_52767589"
"52592","chr3_52782602_52782958"
"52593","chr3_52784369_52784910"
"52594","chr3_52837460_52838439"
"52595","chr3_52843982_52844369"
"52596","chr3_52879777_52880109"
"52597","chr3_52892484_52892804"
"52598","chr3_52906850_52907213"
"52599","chr3_52940801_52941247"
"52600","chr3_52955491_52955875"
"52601","chr3_52963702_52963747"
"52602","chr3_52974745_52975602"
"52603","chr3_53004670_53005144"
"52604","chr3_53016450_53017501"
"52605","chr3_53029058_53029494"
"52606","chr3_53040961_53042438"
"52607","chr3_53192772_53192895"
"52608","chr3_53195712_53196234"
"52609","chr3_53201551_53202627"
"52610","chr3_53211135_53211523"
"52611","chr3_53217605_53218066"
"52612","chr3_53230954_53231346"
"52613","chr3_53258920_53258974"
"52614","chr3_5326372_5327373"
"52615","chr3_53289834_53289970"
"52616","chr3_5329531_5329881"
"52617","chr3_53309987_53311319"
"52618","chr3_53324460_53324731"
"52619","chr3_53353741_53354167"
"52620","chr3_53371941_53372283"
"52621","chr3_53372895_53373285"
"52622","chr3_53376834_53377920"
"52623","chr3_53379746_53380052"
"52624","chr3_53415935_53416577"
"52625","chr3_53448168_53448700"
"52626","chr3_53462610_53464817"
"52627","chr3_5347543_5347864"
"52628","chr3_53475836_53476327"
"52629","chr3_53491778_53492085"
"52630","chr3_5349226_5349670"
"52631","chr3_53502329_53502838"
"52632","chr3_53514545_53515205"
"52633","chr3_53525568_53526282"
"52634","chr3_53557342_53557922"
"52635","chr3_5356209_5356620"
"52636","chr3_53563418_53564773"
"52637","chr3_53584529_53584934"
"52638","chr3_53590055_53590708"
"52639","chr3_53623324_53623597"
"52640","chr3_53650193_53650580"
"52641","chr3_53656080_53658563"
"52642","chr3_53702353_53703528"
"52643","chr3_53714374_53714397"
"52644","chr3_53735107_53735894"
"52645","chr3_53756252_53756874"
"52646","chr3_53761376_53761893"
"52647","chr3_5376568_5376791"
"52648","chr3_53799556_53800181"
"52649","chr3_53834042_53834755"
"52650","chr3_53863393_53864506"
"52651","chr3_5388459_5389721"
"52652","chr3_53890594_53891726"
"52653","chr3_53895783_53895837"
"52654","chr3_53919866_53920277"
"52655","chr3_53974948_53975500"
"52656","chr3_53984704_53985433"
"52657","chr3_53988253_53989347"
"52658","chr3_54018195_54018833"
"52659","chr3_54049430_54049693"
"52660","chr3_54154795_54157345"
"52661","chr3_54204284_54204907"
"52662","chr3_54211500_54211711"
"52663","chr3_54228533_54228715"
"52664","chr3_54269151_54269552"
"52665","chr3_54314047_54314480"
"52666","chr3_54353300_54353626"
"52667","chr3_54357420_54357938"
"52668","chr3_54551984_54552152"
"52669","chr3_54577932_54578280"
"52670","chr3_54587121_54588014"
"52671","chr3_54672562_54673247"
"52672","chr3_54676798_54677411"
"52673","chr3_54689064_54689450"
"52674","chr3_54692214_54693482"
"52675","chr3_54734308_54736655"
"52676","chr3_54745797_54746198"
"52677","chr3_54755109_54756431"
"52678","chr3_54761253_54761703"
"52679","chr3_54764543_54764708"
"52680","chr3_54797160_54797566"
"52681","chr3_54806873_54808669"
"52682","chr3_54813580_54813995"
"52683","chr3_54835237_54835885"
"52684","chr3_54857350_54857808"
"52685","chr3_54892241_54892604"
"52686","chr3_54914873_54916580"
"52687","chr3_54942996_54943517"
"52688","chr3_54958508_54958914"
"52689","chr3_54964092_54964319"
"52690","chr3_54964973_54965968"
"52691","chr3_54980414_54980603"
"52692","chr3_54989380_54989796"
"52693","chr3_55044402_55045387"
"52694","chr3_55054773_55055783"
"52695","chr3_55064380_55064843"
"52696","chr3_55066027_55066458"
"52697","chr3_55075298_55075456"
"52698","chr3_55080064_55080538"
"52699","chr3_55084843_55085148"
"52700","chr3_55087538_55087592"
"52701","chr3_55096187_55096675"
"52702","chr3_55106152_55106349"
"52703","chr3_55111748_55113413"
"52704","chr3_55151948_55153263"
"52705","chr3_55157357_55157743"
"52706","chr3_55207748_55208044"
"52707","chr3_55214315_55214846"
"52708","chr3_55226383_55227363"
"52709","chr3_55241974_55244538"
"52710","chr3_55248405_55249027"
"52711","chr3_55279975_55280251"
"52712","chr3_55283955_55284798"
"52713","chr3_55292871_55293160"
"52714","chr3_55315667_55316323"
"52715","chr3_55347337_55348429"
"52716","chr3_55351326_55355218"
"52717","chr3_55373520_55374470"
"52718","chr3_55397709_55398137"
"52719","chr3_55411811_55411851"
"52720","chr3_55415238_55416188"
"52721","chr3_55419506_55419613"
"52722","chr3_55423614_55424487"
"52723","chr3_55440274_55440826"
"52724","chr3_55447404_55448486"
"52725","chr3_55451089_55451358"
"52726","chr3_55461151_55462418"
"52727","chr3_55465993_55466333"
"52728","chr3_55520240_55522419"
"52729","chr3_55523663_55525276"
"52730","chr3_55531390_55532062"
"52731","chr3_55539733_55540331"
"52732","chr3_55542108_55542938"
"52733","chr3_55571888_55572444"
"52734","chr3_55587956_55588374"
"52735","chr3_55661982_55662434"
"52736","chr3_55684955_55685357"
"52737","chr3_55714167_55714627"
"52738","chr3_55741442_55741880"
"52739","chr3_55751426_55751679"
"52740","chr3_5575431_5577129"
"52741","chr3_55755761_55757004"
"52742","chr3_55758170_55758720"
"52743","chr3_55779988_55781106"
"52744","chr3_55782361_55784102"
"52745","chr3_55786336_55788080"
"52746","chr3_55873079_55873976"
"52747","chr3_55965624_55966215"
"52748","chr3_56000229_56000719"
"52749","chr3_56007999_56008400"
"52750","chr3_56043154_56043274"
"52751","chr3_56079164_56079576"
"52752","chr3_56180971_56184355"
"52753","chr3_56203929_56204331"
"52754","chr3_56257401_56257727"
"52755","chr3_56300907_56301070"
"52756","chr3_56356178_56357744"
"52757","chr3_56362200_56363211"
"52758","chr3_56379604_56379882"
"52759","chr3_56393103_56393631"
"52760","chr3_56436981_56438583"
"52761","chr3_56457634_56457954"
"52762","chr3_56471085_56471756"
"52763","chr3_56475514_56476974"
"52764","chr3_56485598_56486211"
"52765","chr3_56498871_56499952"
"52766","chr3_56589886_56590519"
"52767","chr3_56640700_56641103"
"52768","chr3_56660588_56660937"
"52769","chr3_56698150_56698783"
"52770","chr3_56702059_56703296"
"52771","chr3_56730878_56731203"
"52772","chr3_56788808_56789705"
"52773","chr3_56824227_56824535"
"52774","chr3_56830659_56831176"
"52775","chr3_56836646_56837554"
"52776","chr3_56844925_56845284"
"52777","chr3_56859549_56860392"
"52778","chr3_56955332_56955794"
"52779","chr3_56962284_56963602"
"52780","chr3_56964105_56964546"
"52781","chr3_56980963_56981398"
"52782","chr3_57102045_57102659"
"52783","chr3_57204033_57204522"
"52784","chr3_57223779_57224172"
"52785","chr3_57267508_57268042"
"52786","chr3_57294715_57295463"
"52787","chr3_57403848_57404199"
"52788","chr3_57448259_57448912"
"52789","chr3_57466263_57466714"
"52790","chr3_57470228_57471729"
"52791","chr3_57472373_57472849"
"52792","chr3_57512042_57512652"
"52793","chr3_57530881_57531158"
"52794","chr3_57533805_57534946"
"52795","chr3_5754447_5755617"
"52796","chr3_57563107_57563238"
"52797","chr3_57574215_57576978"
"52798","chr3_57604758_57604820"
"52799","chr3_57625173_57626126"
"52800","chr3_57634635_57635480"
"52801","chr3_57651018_57652140"
"52802","chr3_57663767_57664109"
"52803","chr3_57666942_57667728"
"52804","chr3_57678707_57678968"
"52805","chr3_57735277_57737116"
"52806","chr3_57788599_57790043"
"52807","chr3_57815429_57815854"
"52808","chr3_57843825_57844155"
"52809","chr3_57845814_57848522"
"52810","chr3_57911843_57913268"
"52811","chr3_57918930_57920400"
"52812","chr3_57950790_57951250"
"52813","chr3_58112318_58112921"
"52814","chr3_58122644_58123160"
"52815","chr3_58135801_58136490"
"52816","chr3_58159456_58159798"
"52817","chr3_58163701_58164191"
"52818","chr3_58168487_58168960"
"52819","chr3_58267894_58268425"
"52820","chr3_58330261_58330571"
"52821","chr3_58334721_58335100"
"52822","chr3_58372085_58373058"
"52823","chr3_58414056_58417538"
"52824","chr3_58524921_58526749"
"52825","chr3_58576177_58577585"
"52826","chr3_5860153_5861038"
"52827","chr3_58636445_58637459"
"52828","chr3_58655277_58655690"
"52829","chr3_58690478_58693004"
"52830","chr3_58785733_58786435"
"52831","chr3_58833491_58833855"
"52832","chr3_58843434_58843837"
"52833","chr3_58865726_58866224"
"52834","chr3_58882968_58883328"
"52835","chr3_58888368_58888711"
"52836","chr3_58901935_58903166"
"52837","chr3_58904537_58905237"
"52838","chr3_58982736_58983392"
"52839","chr3_59005169_59007735"
"52840","chr3_59021378_59021711"
"52841","chr3_59058978_59059678"
"52842","chr3_59079304_59079700"
"52843","chr3_59120450_59120950"
"52844","chr3_59136490_59136564"
"52845","chr3_59175226_59175683"
"52846","chr3_59208857_59209334"
"52847","chr3_59262783_59262976"
"52848","chr3_59343485_59345044"
"52849","chr3_59401732_59402079"
"52850","chr3_59870791_59871126"
"52851","chr3_6004464_6004777"
"52852","chr3_60112258_60112631"
"52853","chr3_60167847_60168610"
"52854","chr3_6018664_6019335"
"52855","chr3_60305389_60306013"
"52856","chr3_60408607_60409008"
"52857","chr3_60494912_60495287"
"52858","chr3_60500506_60503656"
"52859","chr3_60513388_60513881"
"52860","chr3_60527602_60528901"
"52861","chr3_60551713_60552137"
"52862","chr3_60563567_60563931"
"52863","chr3_60568249_60568664"
"52864","chr3_60575952_60576134"
"52865","chr3_60576653_60576766"
"52866","chr3_60601750_60601805"
"52867","chr3_60611915_60612197"
"52868","chr3_60615124_60615496"
"52869","chr3_60620018_60620925"
"52870","chr3_60625403_60625760"
"52871","chr3_60645296_60645909"
"52872","chr3_60662762_60663046"
"52873","chr3_60762865_60763244"
"52874","chr3_60883986_60884473"
"52875","chr3_60926728_60927003"
"52876","chr3_61002058_61003772"
"52877","chr3_61050300_61050445"
"52878","chr3_6106573_6106978"
"52879","chr3_61244130_61244538"
"52880","chr3_61255190_61256046"
"52881","chr3_61268665_61269076"
"52882","chr3_61285957_61286523"
"52883","chr3_61347991_61348739"
"52884","chr3_61358141_61359051"
"52885","chr3_61362859_61366656"
"52886","chr3_61467151_61467556"
"52887","chr3_6183515_6183723"
"52888","chr3_61846577_61847213"
"52889","chr3_62047949_62048479"
"52890","chr3_62087255_62087652"
"52891","chr3_62158916_62159619"
"52892","chr3_62170652_62171029"
"52893","chr3_62192482_62192856"
"52894","chr3_62215828_62216206"
"52895","chr3_62271974_62272017"
"52896","chr3_62278286_62278675"
"52897","chr3_62338435_62341128"
"52898","chr3_62404830_62405184"
"52899","chr3_62412622_62413273"
"52900","chr3_62453996_62454561"
"52901","chr3_62455737_62456359"
"52902","chr3_62457614_62457686"
"52903","chr3_62458201_62458715"
"52904","chr3_62506174_62507516"
"52905","chr3_62527159_62527627"
"52906","chr3_62603327_62604227"
"52907","chr3_62725959_62726484"
"52908","chr3_62786320_62786549"
"52909","chr3_62860719_62861185"
"52910","chr3_62924491_62924830"
"52911","chr3_63146267_63146692"
"52912","chr3_63196601_63197064"
"52913","chr3_63295121_63296889"
"52914","chr3_63297764_63298198"
"52915","chr3_63423564_63423972"
"52916","chr3_63439810_63440021"
"52917","chr3_63534164_63534550"
"52918","chr3_63554792_63555348"
"52919","chr3_63570461_63571071"
"52920","chr3_63583081_63583781"
"52921","chr3_63616046_63616562"
"52922","chr3_63664539_63665270"
"52923","chr3_63740117_63740535"
"52924","chr3_63784282_63784326"
"52925","chr3_63823843_63824437"
"52926","chr3_63837007_63837302"
"52927","chr3_63849935_63850086"
"52928","chr3_63851061_63851707"
"52929","chr3_63863053_63863243"
"52930","chr3_63865133_63865237"
"52931","chr3_63868323_63868653"
"52932","chr3_63871366_63871584"
"52933","chr3_63898296_63900552"
"52934","chr3_63905516_63905518"
"52935","chr3_63928747_63929846"
"52936","chr3_63963563_63965276"
"52937","chr3_63970394_63970756"
"52938","chr3_63975684_63977024"
"52939","chr3_64039640_64040404"
"52940","chr3_64142218_64142432"
"52941","chr3_64756170_64756483"
"52942","chr3_64790850_64791359"
"52943","chr3_64842321_64842622"
"52944","chr3_64964583_64966053"
"52945","chr3_64984395_64984793"
"52946","chr3_65108685_65109963"
"52947","chr3_65124738_65125429"
"52948","chr3_65173038_65173286"
"52949","chr3_65174518_65175024"
"52950","chr3_65188438_65188635"
"52951","chr3_65213325_65214231"
"52952","chr3_65217812_65218318"
"52953","chr3_65289040_65289290"
"52954","chr3_65302622_65302964"
"52955","chr3_65321914_65323088"
"52956","chr3_6532413_6532742"
"52957","chr3_65380171_65380494"
"52958","chr3_65391665_65393028"
"52959","chr3_65441470_65442622"
"52960","chr3_65455502_65456387"
"52961","chr3_65460890_65461272"
"52962","chr3_65494611_65494904"
"52963","chr3_65517879_65518103"
"52964","chr3_65527458_65530008"
"52965","chr3_65558934_65559142"
"52966","chr3_65564161_65564990"
"52967","chr3_65565541_65565922"
"52968","chr3_65585455_65586967"
"52969","chr3_65595279_65595591"
"52970","chr3_65612394_65612954"
"52971","chr3_65656776_65660018"
"52972","chr3_65665675_65666823"
"52973","chr3_65767080_65767713"
"52974","chr3_65786755_65787140"
"52975","chr3_65797318_65797798"
"52976","chr3_65829283_65829557"
"52977","chr3_65861709_65864549"
"52978","chr3_65871323_65871525"
"52979","chr3_65905307_65906144"
"52980","chr3_65929346_65930729"
"52981","chr3_65938202_65938679"
"52982","chr3_65957122_65959320"
"52983","chr3_65974041_65975911"
"52984","chr3_65990936_65991424"
"52985","chr3_66004237_66004582"
"52986","chr3_66049955_66050864"
"52987","chr3_66082956_66084625"
"52988","chr3_66087668_66087994"
"52989","chr3_66101700_66102959"
"52990","chr3_66108954_66109468"
"52991","chr3_66194148_66194638"
"52992","chr3_66219652_66221752"
"52993","chr3_66236488_66236883"
"52994","chr3_66251844_66252237"
"52995","chr3_66296492_66296967"
"52996","chr3_66325316_66327143"
"52997","chr3_66331820_66332318"
"52998","chr3_66398046_66399201"
"52999","chr3_66410580_66411300"
"53000","chr3_66415738_66416013"
"53001","chr3_66430282_66430516"
"53002","chr3_66466366_66466646"
"53003","chr3_66480423_66481207"
"53004","chr3_66488901_66488959"
"53005","chr3_66504764_66505149"
"53006","chr3_66518279_66518398"
"53007","chr3_66537038_66537595"
"53008","chr3_66564274_66565321"
"53009","chr3_66595497_66595826"
"53010","chr3_66650696_66651545"
"53011","chr3_66661161_66661987"
"53012","chr3_66698189_66698431"
"53013","chr3_66746199_66747575"
"53014","chr3_6675287_6675693"
"53015","chr3_66922606_66922713"
"53016","chr3_66934170_66934888"
"53017","chr3_6693590_6693696"
"53018","chr3_66973286_66973863"
"53019","chr3_66974646_66974806"
"53020","chr3_66977039_66978972"
"53021","chr3_66980958_66982869"
"53022","chr3_66985423_66986332"
"53023","chr3_67147353_67147601"
"53024","chr3_67233814_67233990"
"53025","chr3_67344559_67345000"
"53026","chr3_67352413_67352736"
"53027","chr3_67373643_67374766"
"53028","chr3_67429280_67430651"
"53029","chr3_67462006_67462328"
"53030","chr3_67462948_67464428"
"53031","chr3_67512773_67513282"
"53032","chr3_67514761_67515832"
"53033","chr3_67557126_67557939"
"53034","chr3_67564767_67565093"
"53035","chr3_67568032_67568752"
"53036","chr3_67572995_67573462"
"53037","chr3_67582281_67583416"
"53038","chr3_67624629_67625040"
"53039","chr3_67733270_67733314"
"53040","chr3_67769164_67769593"
"53041","chr3_67773051_67774678"
"53042","chr3_67891955_67893201"
"53043","chr3_67918626_67919069"
"53044","chr3_67931170_67931597"
"53045","chr3_67952655_67952725"
"53046","chr3_67954738_67954759"
"53047","chr3_67960047_67960511"
"53048","chr3_67974313_67974996"
"53049","chr3_67983128_67983862"
"53050","chr3_68002382_68002808"
"53051","chr3_68044504_68044886"
"53052","chr3_68045741_68046246"
"53053","chr3_68056315_68056820"
"53054","chr3_68059145_68059589"
"53055","chr3_68066414_68067219"
"53056","chr3_68071313_68072869"
"53057","chr3_6809567_6809697"
"53058","chr3_68096676_68097496"
"53059","chr3_68126423_68126735"
"53060","chr3_68129022_68129570"
"53061","chr3_68139274_68139582"
"53062","chr3_68196831_68197491"
"53063","chr3_68201184_68202343"
"53064","chr3_68208994_68209098"
"53065","chr3_68210399_68210874"
"53066","chr3_68244580_68244778"
"53067","chr3_68246187_68246516"
"53068","chr3_68250656_68251111"
"53069","chr3_68283122_68284086"
"53070","chr3_68296701_68297204"
"53071","chr3_68298298_68298651"
"53072","chr3_68352626_68353514"
"53073","chr3_68375140_68375634"
"53074","chr3_68403760_68404104"
"53075","chr3_68405819_68406041"
"53076","chr3_68416907_68417096"
"53077","chr3_68434945_68435237"
"53078","chr3_68442855_68443096"
"53079","chr3_68466480_68467305"
"53080","chr3_68493159_68496273"
"53081","chr3_68513767_68514394"
"53082","chr3_68542963_68543655"
"53083","chr3_68545158_68545195"
"53084","chr3_68545733_68546508"
"53085","chr3_68563913_68564481"
"53086","chr3_68571911_68575066"
"53087","chr3_68575629_68577005"
"53088","chr3_68582020_68582461"
"53089","chr3_68583012_68584566"
"53090","chr3_68587828_68588214"
"53091","chr3_68593388_68593919"
"53092","chr3_68602866_68603355"
"53093","chr3_68604937_68605451"
"53094","chr3_68615022_68615553"
"53095","chr3_68638072_68638291"
"53096","chr3_6865648_6866512"
"53097","chr3_68676440_68677331"
"53098","chr3_68687062_68687761"
"53099","chr3_68693541_68694176"
"53100","chr3_68708225_68708644"
"53101","chr3_68709192_68709539"
"53102","chr3_68713570_68713991"
"53103","chr3_68717313_68717688"
"53104","chr3_68720235_68720678"
"53105","chr3_68742952_68743567"
"53106","chr3_68744118_68744575"
"53107","chr3_68759273_68759920"
"53108","chr3_68793835_68794759"
"53109","chr3_68821782_68822500"
"53110","chr3_68824106_68825138"
"53111","chr3_68837262_68837385"
"53112","chr3_68840172_68840592"
"53113","chr3_68848540_68848580"
"53114","chr3_6886680_6887736"
"53115","chr3_68869028_68870963"
"53116","chr3_68941851_68942252"
"53117","chr3_68948906_68949344"
"53118","chr3_68954525_68954767"
"53119","chr3_68956456_68956847"
"53120","chr3_69003902_69006854"
"53121","chr3_69043870_69046072"
"53122","chr3_69063937_69064318"
"53123","chr3_69125674_69127799"
"53124","chr3_69177995_69178996"
"53125","chr3_69186645_69187014"
"53126","chr3_69198400_69198682"
"53127","chr3_69208707_69209018"
"53128","chr3_69238417_69238900"
"53129","chr3_69257012_69257465"
"53130","chr3_69274347_69275168"
"53131","chr3_69282379_69283511"
"53132","chr3_69285243_69285595"
"53133","chr3_69289654_69290800"
"53134","chr3_69316003_69318611"
"53135","chr3_69341514_69341991"
"53136","chr3_69348411_69348713"
"53137","chr3_69361943_69362866"
"53138","chr3_69373547_69373938"
"53139","chr3_69421497_69421748"
"53140","chr3_69434482_69434609"
"53141","chr3_69469371_69470551"
"53142","chr3_69478219_69478312"
"53143","chr3_69481734_69482287"
"53144","chr3_69484707_69484783"
"53145","chr3_69494177_69495498"
"53146","chr3_69502568_69502939"
"53147","chr3_69520185_69520772"
"53148","chr3_69531804_69531912"
